index,date,status,weekly,cumulative,weeklyrate,cumulativerate
341,200701,All,103,267,,0.02
341,200701,AtRisk,,5,,0.02
342,200701,All,15,25,0,0
343,200701,All,5,8,0,0
344,200701,All,5,5,0,0
346,200701,All,490,1186,0.01,0.01
346,200701,AtRisk,5,14,0.01,0.01
347,200701,All,910,3222,0.01,0.01
347,200701,AtRisk,10,24,0.01,0.01
348,200701,All,128,431,0.04,0.01
348,200701,AtRisk,5,5,0.04,0.01
349,200701,All,5,11,0,0
350,200701,All,11,19,0,0
351,200701,All,6,21,0,0
353,200701,All,947,3096,0.01,0.01
353,200701,AtRisk,11,34,0.01,0.01
354,200701,All,254,850,,0.01
354,200701,AtRisk,,5,,0.01
355,200701,All,48,176,0,0
356,200701,All,6,14,0,0
357,200701,All,5,5,0,0
358,200701,All,5,5,0,0
359,200701,All,562,1876,0.01,0.02
359,200701,AtRisk,5,32,0.01,0.02
360,200701,All,27,137,,0.04
360,200701,AtRisk,,5,,0.04
361,200701,All,5,5,0,0
363,200701,All,5,5,0,0
365,200701,All,47,166,0,0
366,200701,All,46,143,,0.03
366,200701,AtRisk,,5,,0.03
367,200701,All,5,12,0,0
370,200701,All,30,107,,0.05
370,200701,AtRisk,,5,,0.05
371,200701,All,78,320,0,0
372,200701,All,15,76,0,0
373,200701,All,,5,0,0
375,200701,All,34,102,,0.05
375,200701,AtRisk,,5,,0.05
376,200701,All,226,863,,0.01
376,200701,AtRisk,,5,,0.01
384,200701,All,22,85,,0.07
384,200701,AtRisk,,6,,0.07
385,200701,All,,6,0,0
386,200701,All,,5,,1
386,200701,AtRisk,,5,,1
388,200701,All,39,193,0,0
399,200701,All,,5,0,0
405,200701,All,,5,0,0
420,200701,All,,5,0,0
421,200701,All,23,92,0,0
424,200701,All,,9,0,0
429,200701,All,5,21,,0.24
429,200701,AtRisk,,5,,0.24
430,200701,All,45,145,,0.03
430,200701,AtRisk,,5,,0.03
431,200701,All,,10,0,0
435,200701,All,18,67,0,0
440,200701,All,5,5,0,0
442,200701,All,,12,,0.42
442,200701,AtRisk,,5,,0.42
452,200701,All,5,20,,0.25
452,200701,AtRisk,,5,,0.25
454,200701,All,,5,0,0
455,200701,All,,5,0,0
457,200701,All,,5,0,0
467,200701,All,102,372,0.05,0.02
467,200701,AtRisk,5,6,0.05,0.02
470,200701,All,19,90,0,0
471,200701,All,5,5,0,0
474,200701,All,15,22,0,0
480,200701,All,213,623,0.02,0.01
480,200701,AtRisk,5,5,0.02,0.01
482,200701,All,5,10,0,0
484,200701,All,10,32,0,0
486,200701,All,12,63,0,0
489,200701,All,5,31,0,0
492,200701,All,5,11,0,0
493,200701,All,5,5,0,0
497,200701,All,,5,0,0
499,200701,All,5,19,0,0
508,200701,All,39,172,,0.03
508,200701,AtRisk,,5,,0.03
518,200701,All,5,11,0,0
521,200701,All,5,12,0,0
527,200701,All,23,46,0,0
537,200701,All,12,20,0,0
541,200701,All,7,21,0,0
543,200701,All,28,40,0,0
544,200701,All,32,81,0,0
546,200701,All,22,55,0,0
548,200701,All,10,24,0,0
549,200701,All,30,76,0,0
551,200701,All,,5,0,0
553,200701,All,7,15,,0.33
553,200701,AtRisk,,5,,0.33
554,200701,All,215,602,0.02,0.01
554,200701,AtRisk,5,8,0.02,0.01
558,200701,All,5,8,0,0
561,200701,All,17,25,0,0
2,200702,All,,5,0,0
9,200702,All,53,294,0.11,0.06
9,200702,AtRisk,6,18,0.11,0.06
10,200702,All,,5,0,0
11,200702,All,73,274,0.07,0.02
11,200702,AtRisk,5,5,0.07,0.02
15,200702,All,5,12,0,0
16,200702,All,263,817,0.02,0.01
16,200702,AtRisk,5,12,0.02,0.01
18,200702,All,19,57,0,0
19,200702,All,47,131,0,0
21,200702,All,126,413,0.04,0.03
21,200702,AtRisk,5,14,0.04,0.03
22,200702,All,177,359,,0.01
22,200702,AtRisk,,5,,0.01
25,200702,All,43,141,0.12,0.04
25,200702,AtRisk,5,5,0.12,0.04
26,200702,All,53,138,,0.04
26,200702,AtRisk,,5,,0.04
30,200702,All,42,151,0,0
31,200702,All,75,226,,0.02
31,200702,AtRisk,,5,,0.02
32,200702,All,26,70,0.19,0.07
32,200702,AtRisk,5,5,0.19,0.07
33,200702,All,12,47,0,0
34,200702,All,100,339,0.05,0.01
34,200702,AtRisk,5,5,0.05,0.01
35,200702,All,386,1450,0.02,0.01
35,200702,AtRisk,6,17,0.02,0.01
36,200702,All,5,9,0,0
37,200702,All,5,24,0,0
38,200702,All,5,22,,0.23
38,200702,AtRisk,,5,,0.23
40,200702,All,19,64,0.26,0.08
40,200702,AtRisk,5,5,0.26,0.08
41,200702,All,35,118,0,0
42,200702,All,31,101,0,0
43,200702,All,140,632,0.04,0.02
43,200702,AtRisk,5,13,0.04,0.02
44,200702,All,61,185,0.08,0.03
44,200702,AtRisk,5,5,0.08,0.03
45,200702,All,42,133,0,0
46,200702,All,5,10,0,0
47,200702,All,5,10,,0.5
47,200702,AtRisk,,5,,0.5
48,200702,All,9,11,0,0
49,200702,All,13,34,,0.15
49,200702,AtRisk,,5,,0.15
51,200702,All,,5,,1
51,200702,AtRisk,,5,,1
53,200702,All,11,28,0,0
54,200702,All,15,54,0,0
55,200702,All,46,135,,0.04
55,200702,AtRisk,,5,,0.04
56,200702,All,5,23,,0.22
56,200702,AtRisk,,5,,0.22
57,200702,All,5,18,,0.28
57,200702,AtRisk,,5,,0.28
58,200702,All,5,17,0,0
60,200702,All,5,8,0,0
61,200702,All,10,26,,0.19
61,200702,AtRisk,,5,,0.19
62,200702,All,5,18,,0.28
62,200702,AtRisk,,5,,0.28
63,200702,All,104,350,,0.01
63,200702,AtRisk,,5,,0.01
64,200702,All,11,59,0,0
65,200702,All,74,286,,0.02
65,200702,AtRisk,,5,,0.02
66,200702,All,37,129,0,0
67,200702,All,60,264,,0.02
67,200702,AtRisk,,5,,0.02
71,200702,All,23,81,,0.06
71,200702,AtRisk,,5,,0.06
72,200702,All,5,11,0,0
73,200702,All,,5,0,0
74,200702,All,55,277,0,0
75,200702,All,214,779,0.02,0.02
75,200702,AtRisk,5,12,0.02,0.02
76,200702,All,79,242,,0.02
76,200702,AtRisk,,5,,0.02
77,200702,All,933,3082,0.01,0.01
77,200702,AtRisk,9,30,0.01,0.01
78,200702,All,28,138,0,0
79,200702,All,,5,0,0
80,200702,All,5,17,0,0
81,200702,All,5,12,0,0
83,200702,All,44,176,,0.03
83,200702,AtRisk,,5,,0.03
84,200702,All,5,5,0,0
85,200702,All,16,50,,0.1
85,200702,AtRisk,,5,,0.1
86,200702,All,265,997,0.02,0.01
86,200702,AtRisk,5,10,0.02,0.01
87,200702,All,54,223,,0.02
87,200702,AtRisk,,5,,0.02
88,200702,All,241,818,0.02,0.01
88,200702,AtRisk,5,5,0.02,0.01
89,200702,All,665,2266,0.01,0.01
89,200702,AtRisk,5,15,0.01,0.01
91,200702,All,5,13,0,0
92,200702,All,,5,0,0
93,200702,All,19,48,0,0
94,200702,All,38,170,0,0
95,200702,All,6,15,0,0
97,200702,All,5,13,0,0
98,200702,All,17,75,0.29,0.07
98,200702,AtRisk,5,5,0.29,0.07
99,200702,All,249,746,0.02,0.02
99,200702,AtRisk,5,13,0.02,0.02
100,200702,All,37,118,0.14,0.04
100,200702,AtRisk,5,5,0.14,0.04
101,200702,All,179,545,0.03,0.02
101,200702,AtRisk,5,9,0.03,0.02
102,200702,All,86,537,0,0
103,200702,All,5,20,,0.25
103,200702,AtRisk,,5,,0.25
104,200702,All,23,75,,0.07
104,200702,AtRisk,,5,,0.07
105,200702,All,111,377,,0.01
105,200702,AtRisk,,5,,0.01
106,200702,All,6,28,0,0
107,200702,All,51,174,,0.03
107,200702,AtRisk,,5,,0.03
109,200702,All,10,66,,0.08
109,200702,AtRisk,,5,,0.08
110,200702,All,11,35,0,0
111,200702,All,15,62,,0.08
111,200702,AtRisk,,5,,0.08
112,200702,All,23,75,0,0
114,200702,All,36,149,,0.03
114,200702,AtRisk,,5,,0.03
115,200702,All,7,48,,0.1
115,200702,AtRisk,,5,,0.1
116,200702,All,7,29,0,0
117,200702,All,21,64,0,0
118,200702,All,,5,0,0
119,200702,All,25,65,0,0
120,200702,All,10,28,0,0
122,200702,All,10,42,0,0
123,200702,All,144,509,0.05,0.06
123,200702,AtRisk,7,29,0.05,0.06
124,200702,All,27,138,0,0
125,200702,All,47,194,,0.03
125,200702,AtRisk,,5,,0.03
126,200702,All,38,156,0,0
127,200702,All,,5,0,0
128,200702,All,21,72,,0.07
128,200702,AtRisk,,5,,0.07
129,200702,All,41,141,0,0
130,200702,All,5,11,0,0
131,200702,All,5,15,,0.33
131,200702,AtRisk,,5,,0.33
132,200702,All,28,121,0.18,0.12
132,200702,AtRisk,5,15,0.18,0.12
134,200702,All,26,93,,0.05
134,200702,AtRisk,,5,,0.05
135,200702,All,5,35,0,0
136,200702,All,8,36,0,0
137,200702,All,6,25,0,0
138,200702,All,21,87,0,0
139,200702,All,,5,0,0
140,200702,All,5,7,0,0
141,200702,All,8,43,0,0
142,200702,All,105,371,,0.01
142,200702,AtRisk,,5,,0.01
143,200702,All,5,5,0,0
144,200702,All,71,226,,0.02
144,200702,AtRisk,,5,,0.02
146,200702,All,21,54,0,0
148,200702,All,94,336,0.05,0.02
148,200702,AtRisk,5,6,0.05,0.02
149,200702,All,64,294,0.08,0.03
149,200702,AtRisk,5,9,0.08,0.03
150,200702,All,30,87,,0.06
150,200702,AtRisk,,5,,0.06
151,200702,All,22,128,,0.12
151,200702,AtRisk,,15,,0.12
152,200702,All,28,74,,0.07
152,200702,AtRisk,,5,,0.07
153,200702,All,5,28,,0.18
153,200702,AtRisk,,5,,0.18
154,200702,All,7,32,,0.16
154,200702,AtRisk,,5,,0.16
155,200702,All,16,44,0.31,0.11
155,200702,AtRisk,5,5,0.31,0.11
158,200702,All,11,34,0,0
159,200702,All,86,176,,0.03
159,200702,AtRisk,,6,,0.03
161,200702,All,21,90,0,0
163,200702,All,27,67,0,0
164,200702,All,55,183,0.09,0.03
164,200702,AtRisk,5,5,0.09,0.03
165,200702,All,5,9,0,0
166,200702,All,14,49,0,0
167,200702,All,,5,0,0
168,200702,All,6,54,0,0
169,200702,All,20,66,,0.08
169,200702,AtRisk,,5,,0.08
171,200702,All,5,5,0,0
172,200702,All,5,5,0,0
173,200702,All,8,26,0,0
174,200702,All,12,36,,0.14
174,200702,AtRisk,,5,,0.14
175,200702,All,5,18,0,0
176,200702,All,102,370,,0.01
176,200702,AtRisk,,5,,0.01
177,200702,All,280,808,0.02,0.01
177,200702,AtRisk,5,5,0.02,0.01
178,200702,All,15,54,0,0
180,200702,All,98,306,0.05,0.03
180,200702,AtRisk,5,8,0.05,0.03
181,200702,All,11,42,,0.12
181,200702,AtRisk,,5,,0.12
183,200702,All,25,80,0.2,0.06
183,200702,AtRisk,5,5,0.2,0.06
184,200702,All,,5,0,0
186,200702,All,18,65,0,0
187,200702,All,6,35,0,0
188,200702,All,42,163,0.12,0.03
188,200702,AtRisk,5,5,0.12,0.03
189,200702,All,77,299,0.06,0.02
189,200702,AtRisk,5,5,0.06,0.02
190,200702,All,103,379,,0.01
190,200702,AtRisk,,5,,0.01
191,200702,All,554,1956,0.01,0.02
191,200702,AtRisk,6,38,0.01,0.02
192,200702,All,5,5,0,0
193,200702,All,19,60,,0.08
193,200702,AtRisk,,5,,0.08
194,200702,All,18,58,,0.09
194,200702,AtRisk,,5,,0.09
195,200702,All,17,48,0.29,0.1
195,200702,AtRisk,5,5,0.29,0.1
196,200702,All,5,15,0,0
197,200702,All,15,67,,0.07
197,200702,AtRisk,,5,,0.07
198,200702,All,33,116,,0.05
198,200702,AtRisk,,6,,0.05
199,200702,All,5,8,0,0
200,200702,All,30,131,0,0
201,200702,All,13,53,0,0
202,200702,All,36,118,0.14,0.05
202,200702,AtRisk,5,6,0.14,0.05
203,200702,All,249,870,0.03,0.01
203,200702,AtRisk,7,8,0.03,0.01
204,200702,All,306,1151,0.02,0.02
204,200702,AtRisk,5,19,0.02,0.02
205,200702,All,21,83,0.24,0.06
205,200702,AtRisk,5,5,0.24,0.06
206,200702,All,11,55,,0.09
206,200702,AtRisk,,5,,0.09
207,200702,All,20,59,0,0
208,200702,All,25,58,0,0
213,200702,All,,5,0,0
215,200702,All,20,54,0,0
216,200702,All,611,2322,0.01,0.01
216,200702,AtRisk,6,20,0.01,0.01
217,200702,All,21,55,,0.09
217,200702,AtRisk,,5,,0.09
218,200702,All,244,1022,0.02,0.02
218,200702,AtRisk,5,19,0.02,0.02
219,200702,All,5,17,0,0
220,200702,All,15,31,0,0
221,200702,All,47,116,,0.04
221,200702,AtRisk,,5,,0.04
223,200702,All,5,18,0,0
224,200702,All,5,11,1,0.82
224,200702,AtRisk,5,9,1,0.82
225,200702,All,5,7,0,0
228,200702,All,17,66,0,0
229,200702,All,29,92,0,0
230,200702,All,70,328,,0.02
230,200702,AtRisk,,5,,0.02
231,200702,All,17,95,,0.05
231,200702,AtRisk,,5,,0.05
232,200702,All,32,126,0,0
233,200702,All,6,19,0,0
234,200702,All,582,1807,0.01,0.01
234,200702,AtRisk,5,14,0.01,0.01
235,200702,All,5,19,0,0
236,200702,All,69,252,,0.02
236,200702,AtRisk,,5,,0.02
240,200702,All,5,5,0,0
241,200702,All,9,34,0,0
242,200702,All,49,186,0.1,0.03
242,200702,AtRisk,5,6,0.1,0.03
243,200702,All,39,158,,0.03
243,200702,AtRisk,,5,,0.03
244,200702,All,23,68,0,0
245,200702,All,48,152,,0.03
245,200702,AtRisk,,5,,0.03
246,200702,All,171,578,0.03,0.01
246,200702,AtRisk,5,8,0.03,0.01
247,200702,All,21,58,0.24,0.09
247,200702,AtRisk,5,5,0.24,0.09
248,200702,All,5,14,0,0
249,200702,All,12,42,0,0
250,200702,All,16,53,0,0
251,200702,All,5,5,0,0
254,200702,All,,5,,1
254,200702,AtRisk,,5,,1
255,200702,All,76,265,,0.02
255,200702,AtRisk,,5,,0.02
256,200702,All,30,145,0.17,0.03
256,200702,AtRisk,5,5,0.17,0.03
257,200702,All,183,664,0.03,0.01
257,200702,AtRisk,5,9,0.03,0.01
258,200702,All,39,154,,0.03
258,200702,AtRisk,,5,,0.03
259,200702,All,5,7,0,0
260,200702,All,313,954,0.02,0.01
260,200702,AtRisk,5,10,0.02,0.01
261,200702,All,34,144,0,0
262,200702,All,20,75,0,0
263,200702,All,5,35,0,0
266,200702,All,5,6,0,0
267,200702,All,5,10,0,0
268,200702,All,56,270,,0.02
268,200702,AtRisk,,5,,0.02
269,200702,All,113,354,0,0
270,200702,All,127,424,,0.01
270,200702,AtRisk,,5,,0.01
271,200702,All,114,315,,0.02
271,200702,AtRisk,,5,,0.02
272,200702,All,143,489,,0.01
272,200702,AtRisk,,5,,0.01
273,200702,All,14,36,0,0
274,200702,All,5,5,0,0
275,200702,All,5,5,0,0
279,200702,All,10,19,0,0
280,200702,All,5,13,0,0
281,200702,All,696,2673,0.03,0.02
281,200702,AtRisk,23,55,0.03,0.02
282,200702,All,174,661,,0.01
282,200702,AtRisk,,5,,0.01
283,200702,All,251,672,0.02,0.01
283,200702,AtRisk,5,8,0.02,0.01
284,200702,All,81,191,,0.03
284,200702,AtRisk,,5,,0.03
285,200702,All,63,213,0.08,0.02
285,200702,AtRisk,5,5,0.08,0.02
286,200702,All,5,10,0,0
287,200702,All,,5,0,0
289,200702,All,,5,0,0
291,200702,All,5,34,0,0
292,200702,All,408,1639,0.01,0.02
292,200702,AtRisk,6,25,0.01,0.02
293,200702,All,205,670,0.02,0.01
293,200702,AtRisk,5,6,0.02,0.01
294,200702,All,376,1150,0.01,0.02
294,200702,AtRisk,5,22,0.01,0.02
295,200702,All,410,954,0.01,0.02
295,200702,AtRisk,5,17,0.01,0.02
296,200702,All,41,102,,0.05
296,200702,AtRisk,,5,,0.05
299,200702,All,,14,0,0
301,200702,All,5,5,0,0
303,200702,All,23,100,,0.05
303,200702,AtRisk,,5,,0.05
304,200702,All,20,77,,0.06
304,200702,AtRisk,,5,,0.06
305,200702,All,1004,3497,0.01,0.01
305,200702,AtRisk,11,46,0.01,0.01
306,200702,All,481,1539,,0.01
306,200702,AtRisk,,12,,0.01
307,200702,All,295,853,0.02,0.01
307,200702,AtRisk,5,10,0.02,0.01
308,200702,All,29,80,0,0
309,200702,All,11,37,0,0
312,200702,All,5,7,0,0
313,200702,All,,5,0,0
314,200702,All,10,43,,0.12
314,200702,AtRisk,,5,,0.12
316,200702,All,75,377,,0.02
316,200702,AtRisk,,7,,0.02
317,200702,All,198,722,0.03,0.01
317,200702,AtRisk,5,7,0.03,0.01
318,200702,All,700,2257,0.01,0.01
318,200702,AtRisk,6,25,0.01,0.01
319,200702,All,254,812,0.02,0.01
319,200702,AtRisk,5,5,0.02,0.01
320,200702,All,813,2647,0.01,0
320,200702,AtRisk,5,8,0.01,0
321,200702,All,27,91,0,0
322,200702,All,28,65,0,0
325,200702,All,,5,0,0
328,200702,All,43,206,0,0
329,200702,All,1079,3339,0.01,0.01
329,200702,AtRisk,11,45,0.01,0.01
330,200702,All,524,1935,0.01,0.01
330,200702,AtRisk,7,28,0.01,0.01
331,200702,All,160,615,,0.01
331,200702,AtRisk,,5,,0.01
332,200702,All,39,133,0,0
333,200702,All,8,20,0,0
334,200702,All,22,41,0,0
338,200702,All,278,951,0.02,0.01
338,200702,AtRisk,5,7,0.02,0.01
339,200702,All,1236,4088,0.01,0.01
339,200702,AtRisk,15,49,0.01,0.01
340,200702,All,247,912,0.02,0.01
340,200702,AtRisk,5,11,0.02,0.01
341,200702,All,105,289,,0.02
341,200702,AtRisk,,5,,0.02
342,200702,All,15,28,0,0
343,200702,All,5,10,0,0
344,200702,All,5,5,0,0
346,200702,All,517,1298,0.01,0.01
346,200702,AtRisk,5,15,0.01,0.01
347,200702,All,924,3413,0.01,0.01
347,200702,AtRisk,10,25,0.01,0.01
348,200702,All,144,471,0.03,0.01
348,200702,AtRisk,5,5,0.03,0.01
349,200702,All,5,11,0,0
350,200702,All,11,21,0,0
351,200702,All,7,23,0.71,0.22
351,200702,AtRisk,5,5,0.71,0.22
353,200702,All,883,3240,0.01,0.01
353,200702,AtRisk,10,35,0.01,0.01
354,200702,All,264,901,,0.01
354,200702,AtRisk,,5,,0.01
355,200702,All,48,183,0,0
356,200702,All,7,17,0,0
357,200702,All,5,5,1,1
357,200702,AtRisk,5,5,1,1
358,200702,All,5,5,0,0
359,200702,All,567,1987,0.01,0.02
359,200702,AtRisk,5,33,0.01,0.02
360,200702,All,27,142,,0.04
360,200702,AtRisk,,5,,0.04
361,200702,All,5,5,0,0
363,200702,All,5,5,0,0
365,200702,All,47,175,0,0
366,200702,All,44,152,,0.03
366,200702,AtRisk,,5,,0.03
367,200702,All,5,12,0,0
370,200702,All,27,111,,0.05
370,200702,AtRisk,,5,,0.05
371,200702,All,78,337,0.06,0.01
371,200702,AtRisk,5,5,0.06,0.01
372,200702,All,15,79,0,0
373,200702,All,,5,0,0
375,200702,All,34,109,,0.05
375,200702,AtRisk,,5,,0.05
376,200702,All,213,896,,0.01
376,200702,AtRisk,,5,,0.01
384,200702,All,21,89,,0.07
384,200702,AtRisk,,6,,0.07
385,200702,All,,6,0,0
386,200702,All,,5,,1
386,200702,AtRisk,,5,,1
388,200702,All,34,197,0,0
399,200702,All,,5,0,0
405,200702,All,,5,0,0
420,200702,All,,5,0,0
421,200702,All,26,99,0,0
424,200702,All,,9,0,0
429,200702,All,5,22,,0.23
429,200702,AtRisk,,5,,0.23
430,200702,All,50,156,0.1,0.03
430,200702,AtRisk,5,5,0.1,0.03
431,200702,All,,10,0,0
435,200702,All,19,71,0,0
440,200702,All,5,5,0,0
442,200702,All,,12,,0.42
442,200702,AtRisk,,5,,0.42
452,200702,All,5,20,,0.25
452,200702,AtRisk,,5,,0.25
454,200702,All,,5,0,0
455,200702,All,,5,0,0
457,200702,All,,5,0,0
467,200702,All,104,392,0.05,0.02
467,200702,AtRisk,5,6,0.05,0.02
470,200702,All,25,96,0,0
471,200702,All,,5,0,0
474,200702,All,18,26,0,0
480,200702,All,205,662,0.02,0.01
480,200702,AtRisk,5,5,0.02,0.01
482,200702,All,5,10,0,0
484,200702,All,9,34,0,0
486,200702,All,13,65,0,0
489,200702,All,5,31,0,0
492,200702,All,6,12,0,0
493,200702,All,5,5,0,0
497,200702,All,,5,0,0
499,200702,All,5,20,0,0
508,200702,All,37,176,,0.03
508,200702,AtRisk,,5,,0.03
518,200702,All,5,11,0,0
521,200702,All,5,13,0,0
527,200702,All,22,50,0,0
537,200702,All,12,22,0,0
541,200702,All,7,22,0,0
543,200702,All,27,45,0,0
544,200702,All,35,88,0,0
546,200702,All,22,59,0,0
548,200702,All,11,26,0,0
549,200702,All,28,81,0,0
551,200702,All,,5,0,0
553,200702,All,7,17,,0.29
553,200702,AtRisk,,5,,0.29
554,200702,All,205,636,0.02,0.01
554,200702,AtRisk,5,8,0.02,0.01
558,200702,All,5,8,0,0
561,200702,All,16,29,0,0
2,200703,All,,5,0,0
9,200703,All,47,297,0.11,0.06
9,200703,AtRisk,5,18,0.11,0.06
10,200703,All,,5,0,0
11,200703,All,67,285,0.07,0.02
11,200703,AtRisk,5,5,0.07,0.02
15,200703,All,5,14,1,0.36
15,200703,AtRisk,5,5,1,0.36
16,200703,All,237,834,0.02,0.01
16,200703,AtRisk,5,12,0.02,0.01
18,200703,All,16,58,0,0
19,200703,All,40,134,0,0
21,200703,All,128,431,0.04,0.03
21,200703,AtRisk,5,15,0.04,0.03
22,200703,All,168,367,,0.01
22,200703,AtRisk,,5,,0.01
25,200703,All,43,148,0.12,0.03
25,200703,AtRisk,5,5,0.12,0.03
26,200703,All,54,148,,0.03
26,200703,AtRisk,,5,,0.03
30,200703,All,43,155,0,0
31,200703,All,71,233,,0.02
31,200703,AtRisk,,5,,0.02
32,200703,All,25,72,0.2,0.07
32,200703,AtRisk,5,5,0.2,0.07
33,200703,All,10,47,0,0
34,200703,All,84,341,0.06,0.01
34,200703,AtRisk,5,5,0.06,0.01
35,200703,All,340,1477,0.02,0.01
35,200703,AtRisk,8,19,0.02,0.01
36,200703,All,5,9,0,0
37,200703,All,5,24,0,0
38,200703,All,5,22,,0.23
38,200703,AtRisk,,5,,0.23
40,200703,All,18,68,0.28,0.07
40,200703,AtRisk,5,5,0.28,0.07
41,200703,All,33,119,0,0
42,200703,All,29,104,0,0
43,200703,All,133,641,0.04,0.02
43,200703,AtRisk,5,13,0.04,0.02
44,200703,All,61,190,0.08,0.03
44,200703,AtRisk,5,5,0.08,0.03
45,200703,All,37,136,0,0
46,200703,All,5,11,0,0
47,200703,All,5,10,,0.5
47,200703,AtRisk,,5,,0.5
48,200703,All,8,12,0,0
49,200703,All,14,37,,0.14
49,200703,AtRisk,,5,,0.14
51,200703,All,,5,,1
51,200703,AtRisk,,5,,1
53,200703,All,11,29,0,0
54,200703,All,13,55,0,0
55,200703,All,47,140,,0.04
55,200703,AtRisk,,5,,0.04
56,200703,All,5,24,,0.21
56,200703,AtRisk,,5,,0.21
57,200703,All,5,19,,0.26
57,200703,AtRisk,,5,,0.26
58,200703,All,5,18,0,0
60,200703,All,5,8,0,0
61,200703,All,9,26,,0.19
61,200703,AtRisk,,5,,0.19
62,200703,All,5,18,,0.28
62,200703,AtRisk,,5,,0.28
63,200703,All,84,352,,0.01
63,200703,AtRisk,,5,,0.01
64,200703,All,8,60,0,0
65,200703,All,65,289,,0.02
65,200703,AtRisk,,5,,0.02
66,200703,All,37,134,0,0
67,200703,All,52,266,,0.02
67,200703,AtRisk,,5,,0.02
71,200703,All,20,84,,0.06
71,200703,AtRisk,,5,,0.06
72,200703,All,5,11,0,0
73,200703,All,,5,0,0
74,200703,All,58,288,0,0
75,200703,All,196,788,0.03,0.02
75,200703,AtRisk,5,12,0.03,0.02
76,200703,All,69,243,,0.02
76,200703,AtRisk,,5,,0.02
77,200703,All,855,3140,0.01,0.01
77,200703,AtRisk,8,30,0.01,0.01
78,200703,All,26,139,0,0
79,200703,All,,5,0,0
80,200703,All,5,17,0,0
81,200703,All,5,12,0,0
83,200703,All,44,183,,0.03
83,200703,AtRisk,,5,,0.03
84,200703,All,5,5,0,0
85,200703,All,18,53,,0.09
85,200703,AtRisk,,5,,0.09
86,200703,All,223,1013,0.02,0.01
86,200703,AtRisk,5,10,0.02,0.01
87,200703,All,47,228,,0.02
87,200703,AtRisk,,5,,0.02
88,200703,All,210,828,0.02,0.01
88,200703,AtRisk,5,5,0.02,0.01
89,200703,All,584,2297,0.01,0.01
89,200703,AtRisk,5,16,0.01,0.01
91,200703,All,5,13,0,0
92,200703,All,,5,0,0
93,200703,All,17,49,0,0
94,200703,All,38,175,0,0
95,200703,All,6,15,0,0
97,200703,All,5,14,0,0
98,200703,All,15,77,0.33,0.06
98,200703,AtRisk,5,5,0.33,0.06
99,200703,All,224,758,0.02,0.02
99,200703,AtRisk,5,13,0.02,0.02
100,200703,All,28,118,,0.04
100,200703,AtRisk,,5,,0.04
101,200703,All,164,557,0.03,0.02
101,200703,AtRisk,5,9,0.03,0.02
102,200703,All,76,538,0,0
103,200703,All,5,20,,0.25
103,200703,AtRisk,,5,,0.25
104,200703,All,19,75,,0.07
104,200703,AtRisk,,5,,0.07
105,200703,All,108,390,,0.01
105,200703,AtRisk,,5,,0.01
106,200703,All,5,28,0,0
107,200703,All,46,179,,0.03
107,200703,AtRisk,,5,,0.03
109,200703,All,10,67,,0.07
109,200703,AtRisk,,5,,0.07
110,200703,All,7,35,0,0
111,200703,All,14,62,,0.08
111,200703,AtRisk,,5,,0.08
112,200703,All,21,76,0,0
114,200703,All,36,152,,0.03
114,200703,AtRisk,,5,,0.03
115,200703,All,7,48,,0.1
115,200703,AtRisk,,5,,0.1
116,200703,All,7,30,0,0
117,200703,All,19,67,0,0
118,200703,All,,5,0,0
119,200703,All,24,68,0,0
120,200703,All,9,28,0,0
122,200703,All,10,43,0,0
123,200703,All,133,514,0.05,0.06
123,200703,AtRisk,6,29,0.05,0.06
124,200703,All,23,138,0,0
125,200703,All,39,194,,0.03
125,200703,AtRisk,,5,,0.03
126,200703,All,34,157,0,0
127,200703,All,,5,0,0
128,200703,All,20,75,,0.07
128,200703,AtRisk,,5,,0.07
129,200703,All,39,144,0,0
130,200703,All,5,11,0,0
131,200703,All,5,15,,0.33
131,200703,AtRisk,,5,,0.33
132,200703,All,26,125,0.19,0.13
132,200703,AtRisk,5,16,0.19,0.13
134,200703,All,23,96,,0.05
134,200703,AtRisk,,5,,0.05
135,200703,All,5,35,0,0
136,200703,All,7,36,0,0
137,200703,All,5,25,0,0
138,200703,All,19,87,0,0
139,200703,All,,5,0,0
140,200703,All,5,7,0,0
141,200703,All,9,45,0,0
142,200703,All,92,377,,0.01
142,200703,AtRisk,,5,,0.01
143,200703,All,5,5,0,0
144,200703,All,71,237,,0.02
144,200703,AtRisk,,5,,0.02
146,200703,All,21,55,0,0
148,200703,All,91,348,0.05,0.02
148,200703,AtRisk,5,6,0.05,0.02
149,200703,All,60,297,0.08,0.03
149,200703,AtRisk,5,9,0.08,0.03
150,200703,All,28,88,,0.06
150,200703,AtRisk,,5,,0.06
151,200703,All,21,129,,0.12
151,200703,AtRisk,,15,,0.12
152,200703,All,25,74,,0.07
152,200703,AtRisk,,5,,0.07
153,200703,All,5,29,,0.17
153,200703,AtRisk,,5,,0.17
154,200703,All,6,32,,0.16
154,200703,AtRisk,,5,,0.16
155,200703,All,14,45,0.36,0.11
155,200703,AtRisk,5,5,0.36,0.11
158,200703,All,11,34,0,0
159,200703,All,82,181,,0.03
159,200703,AtRisk,,6,,0.03
161,200703,All,19,94,0,0
163,200703,All,25,68,0,0
164,200703,All,52,185,0.1,0.03
